PROP_ID,CITY,PRICE,AREA,PROP_HEADING,DESCRIPTION,PROPERTY_TYPE,PROP_NAME,LATITUDE,LONGITUDE,LOCALITY_NAME,SOCIETY_NAME,ADDRESS
https://99acres.com/N69560138,gurgaon,13500000.0,1179.0,residential land / plot in sector 70a gurgaon,"ncr finest plots with global amenities .social infrastructure , adjoining 5 star clubhouse, adjoining 3acre garden of dreams.",residential land,bptp green oaks,28.3821671,77.0256223,sector 70a gurgaon,bptp green oaks,200
https://99acres.com/E70556646,gurgaon,13500000.0,1215.0,residential land / plot in sector 99a gurgaon,"spread over an area of 10.5 acres, satya merano greens is one of the spacious housing societies in the gurgaon region. with all the basic amenities available, satya merano greens fits into your budget and your lifestyle.   * sector 99a has good connectivity to some of the important areas in the proximity such as excellere world school, satya the hive mall and vibrant hospital and so on.   how is sector 99a for property investment?  sector 99a is one of the attractive locations to own a home in gurgaon. it has a promising social and physical infrastructure and an emerging neighbourhood. check out few benefits of staying in this locality:  dwarka expressway, 5.4 km ramgarh farms & resort, 6.4 km holiday inn gurugram sector 90, 7.2 km hero honda chowk, 9.8 km dpg institute of technology, 10.3 km imt manesar, 12.6 km indira gandhi international airport, 28.3 km dwarka expressway, 75 mtrs",residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/Q70752304,gurgaon,13500000.0,1350.0,residential land / plot in sector 93 gurgaon,"orris aanandam ora is a budget friendly project located in sector 93, new gurgaon and well connected by major road(s) like pataudi road, dwarka expressway, nh-8 ...",residential land,,28.4165659,76.9311761,sector 93 gurgaon,,ro 78
https://99acres.com/P70230942,gurgaon,13500000.0,1098.0,residential land / plot in sector 99a gurgaon,choice of plots facing your desired direction gardens close to most of the plots tree-lined roads,residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/D70636338,gurgaon,13500000.0,1350.0,residential land / plot in sector 99a gurgaon,vienna greens offer lifetime opportunities to invest in the most central part of gurgaon dwarka expressway. gated community along with park and green area that will boost your life with nature. 24 hrs security and amenities make this project a wonderful and safe place to live.,residential land,skywhales vienna greens,28.456391,76.952276,sector 99a gurgaon,skywhales vienna greens,
https://99acres.com/K70049784,gurgaon,13500000.0,1350.0,residential land / plot in sector 99a gurgaon,"spread over an area of 10.5 acres, satya merano greens is one of the spacious housing societies in the gurgaon region. with all the basic amenities available, satya merano greens fits into your budget and your lifestyle.   * sector 99a has good connectivity to some of the important areas in the proximity such as excellere world school, satya the hive mall and vibrant hospital and so on.   how is sector 99a for property investment?  sector 99a is one of the attractive locations to own a home in gurgaon. it has a promising social and physical infrastructure and an emerging neighbourhood. check out few benefits of staying in this locality:  dwarka expressway, 5.4 km ramgarh farms & resort, 6.4 km holiday inn gurugram sector 90, 7.2 km hero honda chowk, 9.8 km dpg institute of technology, 10.3 km imt manesar, 12.6 km indira gandhi international airport, 28.3 km dwarka expressway, 75 mtrs",residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/H70237420,gurgaon,13800000.0,1291.0,residential land / plot in sohna,"its a two side open, east facing plot, located bang on delhi-mumbai corridor highway, which is a landmark in south gurgaon. the rare side of the plot is green garden , which makes it an ideal choice to consider as an investment / end-use.  this locality resonates with your modern lifestyle. it spans over spectacular 143 sq. yards super built up area. ownership of this property provides you entitlement to construct up to 4 floors. the boundary wall is already build around the project. possession of land can be secured by september 2026.",residential land,rof normanton park,28.294723,77.062254,sohna,rof normanton park,rof norm
https://99acres.com/U70232330,gurgaon,13800000.0,1305.0,residential land / plot in sector 99a gurgaon,choice of plots facing your desired direction gardens close to most of the plots tree-lined roads,residential land,skywhales vienna greens,28.456391,76.952276,sector 99a gurgaon,skywhales vienna greens,
https://99acres.com/N70479762,gurgaon,13800000.0,1350.0,residential land / plot in sector 95 gurgaon,jms plot is located on 84 mtr road mid of new gurgaon,residential land,,28.4143242,76.9081238,sector 95 gurgaon,,j123
https://99acres.com/L69412196,gurgaon,14000000.0,1053.0,residential land / plot in sector 88a gurgaon,"breez flora avenue 88a is offering residential affordable plots in an amazing location within gurugram. the project launched under deen dayal jan awas yojna (ddjay) plots, which are located at sector 88a, gurgaon. breez flora avenue 88a pahse 1 , gurgaon is spread over 7.37 acres of land and offers a total number of 126 plots and phase 2 10.625 acres of land and offers a total number of 182 plots . it is planned according to modern architecture and with the provision of every facility that one needs to lead an ideal life.   the project gives you an opportunity to dream fearlessly and create magnificent accommodations, offering luxury living with the ease of your convenience and imagination. the property is a beautifully landscaped residential community located in sector 88a, gurugram, dwarka expressway. the project will be the home to many prominent families and will offer its residents a lifestyle of luxury and comfort.   breez flora avenue 88a in sector 88a, gurgaon is in close proximity to all of the shopping, dining, and entertainment options. residents of the community will enjoy tons of amenities including state-of-art clubhouses, tennis courts, and a swimming pool.   living here would be a legacy that you will gift to the next generation as it seamlessly weaves convenience, thoughtfulness, and technological innovations amidst a safe and secure environment.",residential land,breez flora avenue 88a,28.4352834,76.9478424,sector 88a gurgaon,breez flora avenue 88a,
https://99acres.com/R70027940,gurgaon,14000000.0,1053.0,residential land / plot in sector 82 gurgaon,"spacious, ready to build plot in sector 82 gurgaon. it spans over spectacular 117 sq.yards super built up area. up to 4 floors can be easily built on this land. the property is enclosed by boundary wall. possession of land can be secured by may 2024. the property is owned under freehold contract. the plot is available at a price of  1.4 crore. the residential plot is east-facing.",residential land,vatika india next,28.390392,76.969342,sector 82 gurgaon,vatika india next,b178
https://99acres.com/S70748642,gurgaon,14100000.0,1500.0,residential land / plot in sohna,"sprawled across 9.0625 acres of lush greenery, pyramid spring valley is a premium township sector 35 sohna,south of gurgaon surrounded by breathtaking landscapes and mesmerizing flora and fauna . the convenient location ensures you are near enough to the city to maintain connectivity but far enough to stay away from all the chaos and stress.   combining luxury and tranquility, pyramid spring valley offers exclusive amenities, while making certain that you have a peaceful and relaxing home awaiting.   license no. lc-3852a   harera no. 42 of 2019   price starting 55,000/- per sq. yard.   project area : 9.0625 acres   sizes 112 sqyds to 167 sqyds   under pmay get upto 6.5% subsidy on loan amenities : entrance gate complex pathway along road classical themed garden pathway along green half basketball court outdoor sitting with decorative urns garden entry through trellis decorative stone spouts badminton court yoga meditation lawn about ddjay : deen dayal jan awas yojana (ddjay) is an affordable housing scheme of haryana government launched under the consolidated licensing policy 2015. under deen dayal jan awas yojana, haryana government aims to develop 2 lakh affordable housing units in low and medium level cities and towns in the state by the year 2022.   sohna road connectivity: sohna road is the new real estate hotspot, thanks to its connectivity to all the major cities in delhi ncr. located 45 minutes from the airport, 40 minutes from the railway station, and 15 minutes from rajeev chowk, sohna road gives you a great opportunity to invest in real estate. huda city center and sikandarpur being the nearest metro stations, this spot has a number of schools, hospitals, grocery stores, restaurants, and banks in the near vicinity.   accessibility possessing a planned geographical location, south of gurugram is easily reachable from all the major cities in delhi ncr, like south delhi, faridabad, and noida. further, the location is in close proximity to offices and entertainment hubs.   premium facilities pyramid spring valley aims to combine natural surrounding with modern lifestyle to provide you with premium amenities like recreational club, meditation lawn, badminton court, and so much more, all within the site.   healthcare and schooling quality education and healthcare is a necessity. pyramid spring valley is in close vicinity of more than 15 well-know educational institutions and 21 reputed hospitals.   development sohna is considered to be the ideal location for real estate investment in gurugram as it is expected to see rapid development in the next few years. with the large number of current and upcoming residential projects, sohna promises a good quality of life and value appreciation.   connectivity pyramid spring valley is located on main sohna road which has been recently granted a national highway status. it is now nh248a. gurgaon railway station: 40 minutes i igi airport: 45 minutes imt sohna: 12 minutes i cyber city: 35 minutes i sohna road office hub:10 minutes   optimum use of space the township is full of flora and fauna, to provide a cleaner and fresher environment. with facilities like recycling of sewage water and rainwater harvesting, pyramid spring valley aims to contribute to sustainable development.   location advantages : educational institutions ryan international school   dps maruti kunj   kiit college of engineering   jk business school   kr mangalam university   gd goenka world school   pathways world school   luxury hotels hilton garden inn   gateway resort by taj   westin resort   country inn   lemon tree   healthcare max hospital   fortis hospital   artemis hospital   park hospital   medicity   sanjeevani hospital   kabiliji hospital   retail zones big bazaar   shoppers stop   aditya birla more   ascendas onehub   reach airia retail mall   omaxe wedding mall   raheja mall   pyramid square",residential land,pyramid spring valley,28.277393,77.065562,sohna,pyramid spring valley,
https://99acres.com/V70837470,gurgaon,14100000.0,1476.0,residential land / plot in sector 88b gurgaon,vatika property is bang on dawarka and upper dawarka express way,residential land,,28.443962,76.954155,sector 88b gurgaon,,a8-25
https://99acres.com/C70842916,gurgaon,14200000.0,150.0,residential land / plot in sector 93 gurgaon,rof insignia park is an upcoming deen dayal 10 acres plotted residential development by rof group that offers luxury residential plots at affordable pricing ...,residential land,,28.4165659,76.9311761,sector 93 gurgaon,,ro 14
https://99acres.com/N70230972,gurgaon,14200000.0,1161.0,residential land / plot in sector 99a gurgaon,choice of plots facing your desired direction gardens close to most of the plots tree-lined roads,residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/H70012454,gurgaon,14400000.0,1350.0,residential land / plot in sohna,"check out rof normanton park in sohna, one of the upcoming under-construction housing societies in gurgaon. this society will have all basic facilities and amenities to suit homebuyers needs and requirements. brought to you by rof group, rof normanton park is scheduled for possession in sep, 2026.  this housing society has multiple property options to offer, in varied price range, making it one of the most suitable address to own, that too in your budget.  rof group is one of the known real estate brands in gurgaon.the builder has delivered 4 projects so far. around 3 projects are upcoming. there are 6 projects of this builder, which are currently under-construction.   heres everything you need to know about the must-know features of this housing society along with rof normanton park price list, photos, floor plans, payment plans, brochure download procedure and other exciting facts about your future home:",residential land,rof normanton park,28.294723,77.062254,sohna,rof normanton park,
https://99acres.com/P70762702,gurgaon,14400000.0,1440.0,residential land / plot in sector 88a gurgaon,this property is situated bang on dawarka express way just few minutes of airport,residential land,,28.434808,76.955789,sector 88a gurgaon,,a8-25
https://99acres.com/C70929480,gurgaon,14400000.0,1098.0,residential land / plot in sector 37c gurgaon,"upcoming metro hub and well connected to dwarka expressway. the area is equipped with 24 hours electricity, well organized street light, local transportation, 24 hours running water among other benefits. closely surrounded by sector 37a, 37d, 10, 10a and basai village,",residential land,,28.451194,76.989289,sector 37c gurgaon,,
https://99acres.com/H70606468,gurgaon,14400000.0,1440.0,residential land / plot in sector 88b gurgaon,gated community high rise apartment amenities bang on dawarka express way,residential land,,28.443962,76.954155,sector 88b gurgaon,,a8-25
https://99acres.com/E69861714,gurgaon,14500000.0,900.0,residential land / plot in sector 57 gurgaon,prime location  walking distance market school hospital peaceful location near boom plaza,residential land,,28.4234414,77.0765927,sector 57 gurgaon,,
https://99acres.com/Z41166933,gurgaon,14500000.0,538.0,residential land / plot in south city 2,"direct owner deal ...... 60 sqyds plot available for sale in south city 2, clear paper work, high rental potential",residential land,q1 block,28.418353,77.053084,south city 2,q1 block,
https://99acres.com/L70393136,gurgaon,14600000.0,1341.0,residential land / plot in sector 99a gurgaon,"10 mins drive from gurugram cloverleaf, close proximity to upcoming global city, close proximity to sultanpur bird sanctuary enabling fresh clean air for personal benefits.  govt charges + ifms + additional charges as applicable",residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/K69907368,gurgaon,14800000.0,900.0,residential land / plot in sector 52 gurgaon,100 sq yrd plot in sector 52 at best location and reasonable price call for site visit and meeting.,residential land,,28.4354721,77.0823482,sector 52 gurgaon,,000
https://99acres.com/W70897760,gurgaon,14800000.0,1566.0,residential land / plot in sector 95 gurgaon,"check out this plot for sale in sector 95 gurgaon, one of the best locations in gurgaon. this 174 sq.yards super built up area plot is your opportunity to build a exceptional residence. ownership of this property provides you entitlement to construct upto 4 floors. to build the residence, possession is expected within 6 months. the type of ownership is freehold. the price of this massive plot is just  1.48 crore. further negotiations can be done. this property faces the east direction.",residential land,jms the nation,28.4142,76.91157,sector 95 gurgaon,jms the nation,
https://99acres.com/J70232412,gurgaon,14900000.0,1413.0,residential land / plot in sector 99a gurgaon,choice of plots facing your desired direction gardens close to most of the plots tree-lined roads,residential land,skywhales vienna greens,28.456391,76.952276,sector 99a gurgaon,skywhales vienna greens,
https://99acres.com/M70487968,gurgaon,14900000.0,1453.0,residential land / plot in sector 99a gurgaon,low density plotted development complex  with well demarcated plots floor wise registry allowed only 10 mins from gurugrams cloverleaf  flyover,residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/O70231004,gurgaon,14900000.0,1215.0,residential land / plot in sector 99a gurgaon,choice of plots facing your desired direction gardens close to most of the plots tree-lined roads,residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/P70487702,gurgaon,15000000.0,1453.0,residential land / plot in sector 99a gurgaon,grand entrance from 24 metre road  adjoining to 75 metre road  floor wise registry allowed low density plotted development complex  with well demarcated plots,residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/O70415780,gurgaon,15000000.0,1350.0,residential land / plot in sohna,"if you're looking for a luxurious lifestyle in gurgaon, rof normanton park is a good option details are below:- 0 km from the mumbai delhi expressway it's close to important places like kmp expressway, industrial model township, mmtc gold refinery, keystone knowledge park, biotech sez, and disney park,8 lane national highway, golf course extension road, delhi mumbai freight corridor ( dmfc ),kmp expressway, medanta, park hospital, artemis, kr mangalam, gd geonka, pathways, westin sohna resorts, lemon tree, the taj gateway rate is revising soon... hurry! up!, demand 1l per sq yd negotiable",residential land,rof normanton park,28.294723,77.062254,sohna,rof normanton park,150 sq. yd. plot at just 1l per sq yd
https://99acres.com/X51099516,gurgaon,15000000.0,945.0,residential land / plot in sector 52 gurgaon,105yards plot hsvp huda plot price negotiable entry from gate no .2 ardee city good connectivity to huda city metro station and ardee mall,residential land,hsvp huda,28.4354721,77.0823482,sector 52 gurgaon,hsvp huda,"near gate no,2 ardee city sector 52 gurgaon hr"
https://99acres.com/Q66672540,gurgaon,15000000.0,1350.0,residential land / plot in sohna,"rof normanton park in sohna, gurgaon is a new launch housing society by rof group. it offers apartments and plots in varied budget ranges. these units are a perfect combination of comfort and style, specifically designed to suit your requirements and conveniences.",residential land,rof normanton park,28.294723,77.062254,sohna,rof normanton park,
https://99acres.com/W70556798,gurgaon,15000000.0,1350.0,residential land / plot in sector 99a gurgaon,"spread over an area of 10.5 acres, satya merano greens is one of the spacious housing societies in the gurgaon region. with all the basic amenities available, satya merano greens fits into your budget and your lifestyle.   * sector 99a has good connectivity to some of the important areas in the proximity such as excellere world school, satya the hive mall and vibrant hospital and so on.   how is sector 99a for property investment?  sector 99a is one of the attractive locations to own a home in gurgaon. it has a promising social and physical infrastructure and an emerging neighbourhood. check out few benefits of staying in this locality:  dwarka expressway, 5.4 km ramgarh farms & resort, 6.4 km holiday inn gurugram sector 90, 7.2 km hero honda chowk, 9.8 km dpg institute of technology, 10.3 km imt manesar, 12.6 km indira gandhi international airport, 28.3 km dwarka expressway, 75 mtrs",residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/X70837060,gurgaon,15100000.0,1602.0,residential land / plot in sector 88b gurgaon,vatika plots r on bang on dawarka express way,residential land,,28.443962,76.954155,sector 88b gurgaon,,a9-9
https://99acres.com/O70337036,gurgaon,15100000.0,1476.0,residential land / plot in sector 93 gurgaon,plots are on very good location and low density area,residential land,,28.4165659,76.9311761,sector 93 gurgaon,,an-32
https://99acres.com/T70924190,gurgaon,15200000.0,1611.0,residential land / plot in sector 35 gurgaon,plot size 179 square yard on main sohna road  near peramide sector 35 sohna,residential land, sector 35 sohna,28.4595,77.02664,sector 35 gurgaon, sector 35 sohna,sector 35
https://99acres.com/H70486894,gurgaon,15300000.0,1453.0,residential land / plot in sector 99a gurgaon,"bang on upper dwarka expressway 74 meter road ddjay plotting schools , hospital nearby proximity close to global city (future development)",residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/X70403464,gurgaon,15400000.0,1453.0,residential land / plot in sector 99a gurgaon,"10 mins drive from gurugram cloverleaf, close proximity to upcoming global city, close proximity to sultanpur bird sanctuary enabling fresh clean air for personal benefits.  govt charges + ifms + additional charges as applicable",residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/M68262104,gurgaon,15500000.0,1395.0,residential land / plot in sector 99a gurgaon,its a 175sq yd plot for immediate sale in raheja vanya sector 99 a guurgaon.,residential land,raheja vanya,28.456103,76.954222,sector 99a gurgaon,raheja vanya,
https://99acres.com/M70027394,gurgaon,15500000.0,1035.0,residential land / plot in sector 82a gurgaon,"this plot in sector 82a gurgaon provides you great opportunity to build a fabulous residence in gurgaon. this 115 sq.yards super built up area plot is your opportunity to build a exceptional residence. construction on this property can be easily done upto 4 floors. boundary wall is already constructed to separate the plot from nearby properties. by april 2024, possession of property can be transferred. the property belongs to owner through freehold ownership. this residential plot is all yours for  1.55 crore. this residential plot is north-facing direction.",residential land,vatika horizon sector 82a,28.386228,76.96862,sector 82a gurgaon,vatika horizon sector 82a,a122
https://99acres.com/X70478034,gurgaon,15600000.0,1476.0,residential land / plot in sector 93 gurgaon,orris anandam ora is situated on 84 mtr road centre of new gurgaon with high amenities,residential land,,28.4165659,76.9311761,sector 93 gurgaon,,ao34
https://99acres.com/Y70839060,gurgaon,15600000.0,164.0,residential land / plot in sector 93 gurgaon,"orris aanandam ora is a budget friendly project located in sector 93, new gurgaon and well connected by major road(s) like pataudi road, dwarka expressway, nh-8 ...",residential land,,28.4165659,76.9311761,sector 93 gurgaon,,oa32
https://99acres.com/N70074634,gurgaon,15800000.0,720.0,residential land / plot in sector 42 gurgaon,"dear sir/mam if you want to buy any kind of property in gurgaon like plots in huda sectors - dlf- ansal- emaar- adani, builder floors, apartment, commercial etc. for self use & for rental purpose, we have excellent options for investment & genuine price from other brokers. your one call makes you feel different.",residential land,,28.4548972,77.1053673,sector 42 gurgaon,,
https://99acres.com/L70703546,gurgaon,15900000.0,1359.0,residential land / plot in sector 99a gurgaon,"the plots in raheja vanya city range from 113 sq. yd. to 175 sq. yards, making it a perfect choice for anyone looking to build their dream home. the...",residential land,,28.456241,76.953943,sector 99a gurgaon,,rv56
https://99acres.com/V70658450,gurgaon,16000000.0,900.0,residential land / plot in sector 40 gurgaon,100sqyd plot is available in sector 40 at a very reasonable price.,residential land,,28.4489007,77.0578855,sector 40 gurgaon,,0000
https://99acres.com/D63428562,gurgaon,16000000.0,702.0,residential land / plot in sector 30 gurgaon,"gated sector 24 hours security near nh8 and sector31,good for investment and rental income",residential land,,28.463245,77.0578855,sector 30 gurgaon,,
https://99acres.com/K70012980,gurgaon,16000000.0,1503.0,residential land / plot in sohna,"check out rof normanton park in sohna, one of the upcoming under-construction housing societies in gurgaon. this society will have all basic facilities and amenities to suit homebuyers needs and requirements. brought to you by rof group, rof normanton park is scheduled for possession in sep, 2026.  this housing society has multiple property options to offer, in varied price range, making it one of the most suitable address to own, that too in your budget.  rof group is one of the known real estate brands in gurgaon.the builder has delivered 4 projects so far. around 3 projects are upcoming. there are 6 projects of this builder, which are currently under-construction.   heres everything you need to know about the must-know features of this housing society along with rof normanton park price list, photos, floor plans, payment plans, brochure download procedure and other exciting facts about your future home:",residential land,rof normanton park,28.294723,77.062254,sohna,rof normanton park,
https://99acres.com/I70158714,gurgaon,16000000.0,756.0,residential land / plot in sector 42 gurgaon,premium location  east facing plot  situated on golf course road  walking distance market school hospital metro best deel low price guarantee  many more option available,residential land,,28.4548972,77.1053673,sector 42 gurgaon,,
https://99acres.com/R70050188,gurgaon,16100000.0,1611.0,residential land / plot in sector 99a gurgaon,"spread over an area of 10.5 acres, satya merano greens is one of the spacious housing societies in the gurgaon region. with all the basic amenities available, satya merano greens fits into your budget and your lifestyle.   * sector 99a has good connectivity to some of the important areas in the proximity such as excellere world school, satya the hive mall and vibrant hospital and so on.   how is sector 99a for property investment?  sector 99a is one of the attractive locations to own a home in gurgaon. it has a promising social and physical infrastructure and an emerging neighbourhood. check out few benefits of staying in this locality:  dwarka expressway, 5.4 km ramgarh farms & resort, 6.4 km holiday inn gurugram sector 90, 7.2 km hero honda chowk, 9.8 km dpg institute of technology, 10.3 km imt manesar, 12.6 km indira gandhi international airport, 28.3 km dwarka expressway, 75 mtrs",residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/G69156474,gurgaon,16100000.0,1386.0,residential land / plot in sector 99a gurgaon,"ddjay plots are available for sale in raheja vanya city, sector - 99a, gurgaon. near dwarka expressway excellent location ddjay plots stilt + 4floors individual registry allowed  call for best price & inventory......  check out raheja vanya in sector 99a, one of the upcoming under-construction housing societies in gurgaon. raheja vanya gurgaon has some great amenities to offer such as swimming pool, card room and sauna. basai dhankot railway station is a popular landmark in sector 99a some popular transit points closest to raheja vanya are sealdah railway station and huda metro station. out of this, $nearesttransitlabel is the nearest from this location.  idea by aedas singapore. well connected to dwarka expressway. one of the largest clubhouses in gurgaon. massive skypark with entertainment. one of the greenest housing in india.",residential land,raheja vanya,28.456103,76.954222,sector 99a gurgaon,raheja vanya,dwarka expressway
https://99acres.com/E70989888,gurgaon,16200000.0,120.0,residential land / plot in sector 112 gurgaon,palam vihar railway station is a popular landmark in sector 112.  some popular transit points closest to rishali luxe residency 112 are gurgaon railway station and dwarka sector 21 metro station.   sector 112 has a decent infrastructure to offer. it has 4 educational institutes in the vicinity. around 15 medical care centres are available in proximity to this location.  property prices in locality has changed 1.8% in last quarter  what is rishali luxe residency 112 address?,residential land,rishali luxe residency 112,28.526938,77.011491,sector 112 gurgaon,rishali luxe residency 112,a block
https://99acres.com/X70975178,gurgaon,16200000.0,900.0,residential land / plot in sector 52 gurgaon,"near by park , easily connect to huda metro .",residential land,,28.4354721,77.0823482,sector 52 gurgaon,,
https://99acres.com/C70454646,gurgaon,16200000.0,1800.0,residential land / plot in sector 91 gurgaon,"dlf gardencity in sector-91 gurgaon, gurgaon by dlf builders is a residential project.  the project offers land with perfect combination of contemporary architecture and features to provide comfortable living.    the size of the land is from 167.22 sq. mt to 419.73 sq. mt    dlf gardencity price ranges from 90.00 lacs to 2.38 cr.    dlf gardencity offers facilities such as gymnasium and lift.  it also has amenities like jogging track and swimming pool.  the project has indoor activities such as squash court.  it also offers car parking.    it is a ready to move project with possession offered in jan, 2015.    the project is spread over a total area of 101 acres of land. the construction is of 19 floors. an accommodation of 1263 units has been provided.    you can find dlf gardencity price list on 99acres.com.  dlf gardencity brochure is also available for easy reference.    about city:    one of the strongest real estate market of north india, delhi/ncr has a mix of properties in the luxury, middle and affordable section. the availability of these along with strong infrastructure developments resulting in easy connectivity impacts the market positively.  the positivity in the job market creating opportunities and bringing people in the region is also one of the strongest reasons impacting the real estate market.",residential land,dlf gardencity,28.404292,76.916285,sector 91 gurgaon,dlf gardencity,
https://99acres.com/O68263832,gurgaon,16300000.0,1449.0,residential land / plot in sector 99a gurgaon,its a 161 sq yd plot for immediate sale in raheja vanya project,residential land,raheja vanya,28.456103,76.954222,sector 99a gurgaon,raheja vanya,
https://99acres.com/Z70231032,gurgaon,16300000.0,1332.0,residential land / plot in sector 99a gurgaon,choice of plots facing your desired direction gardens close to most of the plots tree-lined roads,residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/H70626606,gurgaon,16300000.0,1170.0,residential land / plot in sector 78 gurgaon,near nh8 highway  connectivity with spr and nh8  deendayal concept- you can do registry floor wise and can sell with good appreciation. gated society with all luxury amenities. easy access to school and hospitals.,residential land,pyramid palm county,28.3732763,76.9729472,sector 78 gurgaon,pyramid palm county,
https://99acres.com/D70452646,gurgaon,16500000.0,900.0,residential land / plot in sector 22b gurgaon,100 sq yard size plot available for sale of price 1.65 crore in sector 22 b. chaque 1.10cr. please contact only buyer's.,residential land,,28.507957,77.067222,sector 22b gurgaon,,
https://99acres.com/E70975052,gurgaon,16500000.0,900.0,residential land / plot in sector 52 gurgaon,100 sqyd plot available for sale in sector 52.,residential land,,28.4354721,77.0823482,sector 52 gurgaon,,
https://99acres.com/X70239018,gurgaon,16500000.0,1296.0,residential land / plot in sector 93 gurgaon,"call for direct party meeting, philby real estate.  check out rof insignia park in sector 93, one of the upcoming under-construction housing societies in gurgaon. there are apartments and independent floors for sale in rof insignia park. this society will have all basic facilities and amenities to suit homebuyers needs and requirements.  being a rera-registered society, the project details and other important information is also available on state rera portal. the rera registration number of this project is ggm/514/246/2021/82.",residential land,rof insignia park,28.415273829812,76.93261533554,sector 93 gurgaon,rof insignia park,2122
https://99acres.com/I70556846,gurgaon,16500000.0,1485.0,residential land / plot in sector 99a gurgaon,"spread over an area of 10.5 acres, satya merano greens is one of the spacious housing societies in the gurgaon region. with all the basic amenities available, satya merano greens fits into your budget and your lifestyle.   * sector 99a has good connectivity to some of the important areas in the proximity such as excellere world school, satya the hive mall and vibrant hospital and so on.   how is sector 99a for property investment?  sector 99a is one of the attractive locations to own a home in gurgaon. it has a promising social and physical infrastructure and an emerging neighbourhood. check out few benefits of staying in this locality:  dwarka expressway, 5.4 km ramgarh farms & resort, 6.4 km holiday inn gurugram sector 90, 7.2 km hero honda chowk, 9.8 km dpg institute of technology, 10.3 km imt manesar, 12.6 km indira gandhi international airport, 28.3 km dwarka expressway, 75 mtrs",residential land,satya merano greens,28.431178,76.961202,sector 99a gurgaon,satya merano greens,
https://99acres.com/O70900234,gurgaon,16500000.0,900.0,residential land / plot in sector 52 gurgaon,this is huda plot . in sec 52 . all facilitated is area .all necessary item is available on this area. the auction mode of plot allotment allow the citizen to apply for the plots.,residential land,,28.4354721,77.0823482,sector 52 gurgaon,,1103 r
https://99acres.com/X68453064,gurgaon,16500000.0,900.0,residential land / plot in sector 45 gurgaon,"plot near d p s schoolsector45,north west facing ,good for rental income",residential land,,28.4439933,77.06652,sector 45 gurgaon,,
https://99acres.com/L66538888,gurgaon,16600000.0,1296.0,residential land / plot in sector 93 gurgaon,"sector 93 gurgaon is an ideal location for buying residential plots in gurgaon. this plot in sector 93 gurgaon is a great buy for you. this 144 sq.yards super built up area plot is your opportunity to build a exceptional residence. to secure the perimeter, a boundary wall is present around the property. the possession of the property can be received within 3 months. currently the nature of ownership of the property is freehold. the expected price for the property is just  1.66 crore and it is negotiable. this plot is facing the east direction. the plot location is close to metro station, close to school and close to hospital.",residential land,rof insignia park,28.415273829812,76.93261533554,sector 93 gurgaon,rof insignia park,
https://99acres.com/T70198004,gurgaon,16800000.0,1350.0,residential land / plot in sector 83 gurgaon,"to build a splendid residence, this plot in sector 83 gurgaon is the best fit for you. this 150 sq.yards super built up area plot is your opportunity to build a exceptional residence. this property allows you to construct upto 3 floors. the property is guarded and secluded by boundary wall around it. expected possession of property within 3 months. the type of ownership is freehold. the price of this massive plot is just  1.68 crore.",residential land,,28.39661,76.97283,sector 83 gurgaon,,
https://99acres.com/P70832230,gurgaon,16800000.0,1345.5,residential land / plot in sector 95 gurgaon,"jms the nation , a land estate situated in sector-95, gurgaon is a residential development of jms buildtech. it is spanned over a wide area and is approved by haryana rera. the project is built with all essential amenities and is close to all the necessities.",residential land,jms the nation,28.4142,76.91157,sector 95 gurgaon,jms the nation,
https://99acres.com/I70200164,gurgaon,16800000.0,1512.0,residential land / plot in sector 106 gurgaon,its a 168 sq yd plot for immediate sale in wtc plaza 106,residential land,wtc plaza 106 ddjay,28.498218,76.999295,sector 106 gurgaon,wtc plaza 106 ddjay,
